22-Diciembre-2018 => Estacion: Belisario;0.15;24.47
23-Diciembre-2018 => Estacion: Belisario;0.54;15.62
24-Diciembre-2018 => Estacion: Belisario;0.51;18.63
25-Diciembre-2018 => Estacion: Belisario;0.38;15.67
26-Diciembre-2018 => Estacion: Belisario;0.47;9.91
27-Diciembre-2018 => Estacion: Belisario;0.5;11.72
28-Diciembre-2018 => Estacion: Belisario;0.53;12.48
29-Diciembre-2018 => Estacion: Belisario;0.5;12.64
30-Diciembre-2018 => Estacion: Belisario;0.42;10.17
31-Diciembre-2018 => Estacion: Belisario;0.45;10.34
01-Diciembre-2018 => Estacion: El Camal;1.27;30.63
02-Diciembre-2018 => Estacion: El Camal;1.05;26.46
03-Diciembre-2018 => Estacion: El Camal;0.94;27.73
04-Diciembre-2018 => Estacion: El Camal;1.03;34.55
05-Diciembre-2018 => Estacion: El Camal;0.67;30.98
06-Diciembre-2018 => Estacion: El Camal;1.14;27.96
07-Diciembre-2018 => Estacion: El Camal;0.85;29.48
08-Diciembre-2018 => Estacion: El Camal;0.79;22.55
09-Diciembre-2018 => Estacion: El Camal;0.67;21.23
10-Diciembre-2018 => Estacion: El Camal;0.81;17.94
11-Diciembre-2018 => Estacion: El Camal;0.93;25.89
12-Diciembre-2018 => Estacion: El Camal;0.89;28.06
13-Diciembre-2018 => Estacion: El Camal;0.75;27.98
14-Diciembre-2018 => Estacion: El Camal;0.71;21.64
15-Diciembre-2018 => Estacion: El Camal;0.88;26.03
16-Diciembre-2018 => Estacion: El Camal;0.7;22.07
17-Diciembre-2018 => Estacion: El Camal;0.73;25.02
18-Diciembre-2018 => Estacion: El Camal;0.77;24.41
19-Diciembre-2018 => Estacion: El Camal;0.83;28.09
20-Diciembre-2018 => Estacion: El Camal;0.91;23.39
21-Diciembre-2018 => Estacion: El Camal;1;31.27
23-Diciembre-2018 => Estacion: El Camal;0.66;15.87
24-Diciembre-2018 => Estacion: El Camal;0.72;16.78
25-Diciembre-2018 => Estacion: El Camal;0.46;17.39
26-Diciembre-2018 => Estacion: El Camal;0.52;17.16
27-Diciembre-2018 => Estacion: El Camal;0.49;17.47
28-Diciembre-2018 => Estacion: El Camal;0.57;17.29
29-Diciembre-2018 => Estacion: El Camal;0.7;19.2
30-Diciembre-2018 => Estacion: El Camal;0.56;18.18
31-Diciembre-2018 => Estacion: El Camal;0.36;16.22
01-Diciembre-2018 => Estacion: Centro;1.15;22
02-Diciembre-2018 => Estacion: Centro;1.01;17.81
03-Diciembre-2018 => Estacion: Centro;0.94;19.5
04-Diciembre-2018 => Estacion: Centro;0.89;26.26
05-Diciembre-2018 => Estacion: Centro;0.77;23.94
06-Diciembre-2018 => Estacion: Centro;1.07;22.73
07-Diciembre-2018 => Estacion: Centro;0.97;24.48
08-Diciembre-2018 => Estacion: Centro;0.94;20.09
09-Diciembre-2018 => Estacion: Centro;0.8;18.9
10-Diciembre-2018 => Estacion: Centro;0.77;16.76
11-Diciembre-2018 => Estacion: Centro;0.55;20.75
12-Diciembre-2018 => Estacion: Centro;0.49;21.37
13-Diciembre-2018 => Estacion: Centro;0.67;16.85
14-Diciembre-2018 => Estacion: Centro;0.66;19.61
15-Diciembre-2018 => Estacion: Centro;0.33;21.28
16-Diciembre-2018 => Estacion: Centro;0.05;15.51
17-Diciembre-2018 => Estacion: Centro;0.58;18.01
18-Diciembre-2018 => Estacion: Centro;0.61;19.74
19-Diciembre-2018 => Estacion: Centro;0.63;22.67
20-Diciembre-2018 => Estacion: Centro;0.63;21.84
21-Diciembre-2018 => Estacion: Centro;0.77;21.33
23-Diciembre-2018 => Estacion: Centro;0.36;17.04
24-Diciembre-2018 => Estacion: Centro;0.48;14.27
25-Diciembre-2018 => Estacion: Centro;0.32;13.09
26-Diciembre-2018 => Estacion: Centro;0.44;10.23
27-Diciembre-2018 => Estacion: Centro;0.56;12.03
28-Diciembre-2018 => Estacion: Centro;0.61;12.15
29-Diciembre-2018 => Estacion: Centro;0.43;12.21
30-Diciembre-2018 => Estacion: Centro;0.45;10.22
31-Diciembre-2018 => Estacion: Centro;0.34;10.68
01-Diciembre-2018 => Estacion: Guamani;1.04;0
02-Diciembre-2018 => Estacion: Guamani;0.85;0
03-Diciembre-2018 => Estacion: Guamani;0.72;0
04-Diciembre-2018 => Estacion: Guamani;0.79;0
05-Diciembre-2018 => Estacion: Guamani;0.72;0
06-Diciembre-2018 => Estacion: Guamani;0.94;0
07-Diciembre-2018 => Estacion: Guamani;0.89;0
08-Diciembre-2018 => Estacion: Guamani;0.63;0
09-Diciembre-2018 => Estacion: Guamani;0.53;0
10-Diciembre-2018 => Estacion: Guamani;0.62;0
11-Diciembre-2018 => Estacion: Guamani;0.94;0
12-Diciembre-2018 => Estacion: Guamani;0.59;0
13-Diciembre-2018 => Estacion: Guamani;0.67;0
14-Diciembre-2018 => Estacion: Guamani;0.98;0
15-Diciembre-2018 => Estacion: Guamani;0.95;0
16-Diciembre-2018 => Estacion: Guamani;0.63;0
17-Diciembre-2018 => Estacion: Guamani;0.64;0
18-Diciembre-2018 => Estacion: Guamani;0.64;0
19-Diciembre-2018 => Estacion: Guamani;0.7;0
20-Diciembre-2018 => Estacion: Guamani;0.94;0
21-Diciembre-2018 => Estacion: Guamani;1.12;0
23-Diciembre-2018 => Estacion: Guamani;0.44;0
24-Diciembre-2018 => Estacion: Guamani;0.69;0
25-Diciembre-2018 => Estacion: Guamani;0.53;0
26-Diciembre-2018 => Estacion: Guamani;0.43;0
27-Diciembre-2018 => Estacion: Guamani;0.54;0
28-Diciembre-2018 => Estacion: Guamani;0.49;0
29-Diciembre-2018 => Estacion: Guamani;0.53;0
30-Diciembre-2018 => Estacion: Guamani;0.47;0
31-Diciembre-2018 => Estacion: Guamani;0.38;0
01-Diciembre-2018 => Estacion: Los Chillos;0.57;12.87
02-Diciembre-2018 => Estacion: Los Chillos;0.55;12.28
03-Diciembre-2018 => Estacion: Los Chillos;0.62;16.29
04-Diciembre-2018 => Estacion: Los Chillos;0.65;19.9
05-Diciembre-2018 => Estacion: Los Chillos;0.61;18.27
06-Diciembre-2018 => Estacion: Los Chillos;0.87;19.67
07-Diciembre-2018 => Estacion: Los Chillos;0.71;20.38
08-Diciembre-2018 => Estacion: Los Chillos;0.62;18.06
09-Diciembre-2018 => Estacion: Los Chillos;0.59;17.64
10-Diciembre-2018 => Estacion: Los Chillos;0.61;16.01
11-Diciembre-2018 => Estacion: Los Chillos;0.6;17.59
12-Diciembre-2018 => Estacion: Los Chillos;0.62;18.84
13-Diciembre-2018 => Estacion: Los Chillos;0.63;15.61
14-Diciembre-2018 => Estacion: Los Chillos;0.6;16.47
15-Diciembre-2018 => Estacion: Los Chillos;0.57;15.43
16-Diciembre-2018 => Estacion: Los Chillos;0.57;13.98
17-Diciembre-2018 => Estacion: Los Chillos;0.67;17.53
18-Diciembre-2018 => Estacion: Los Chillos;0.6;16.84
19-Diciembre-2018 => Estacion: Los Chillos;0.58;15.76
20-Diciembre-2018 => Estacion: Los Chillos;0.58;13.89
21-Diciembre-2018 => Estacion: Los Chillos;0.67;17.27
22-Diciembre-2018 => Estacion: Los Chillos;0.69;16.57
23-Diciembre-2018 => Estacion: Los Chillos;0.52;13.82
24-Diciembre-2018 => Estacion: Los Chillos;0.62;16.04
25-Diciembre-2018 => Estacion: Los Chillos;0.61;16.19
26-Diciembre-2018 => Estacion: Los Chillos;0.59;11.11
27-Diciembre-2018 => Estacion: Los Chillos;0.51;11.2
28-Diciembre-2018 => Estacion: Los Chillos;0.62;10.88
29-Diciembre-2018 => Estacion: Los Chillos;0.63;15.79
30-Diciembre-2018 => Estacion: Los Chillos;0.56;14.15
31-Diciembre-2018 => Estacion: Los Chillos;0.48;12.81
